season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards,player_name,birthdate,success,distance_squared,is_long_attempt,kicker_attempt_number,age_at_attempt
2012,Reg,12,2012-11-25,55668,3067,126,29874,Made,20,MIKE NUGENT,1982-03-02,1,400,0,80,30.74
2012,Reg,13,2012-12-02,55693,1241,50,29874,Made,19,MIKE NUGENT,1982-03-02,1,361,0,81,30.75
2012,Reg,13,2012-12-02,55693,3883,158,29874,Made,24,MIKE NUGENT,1982-03-02,1,576,0,82,30.75
2013,Reg,2,2013-09-16,55868,3596,143,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,83,31.54
2013,Reg,2,2013-09-16,55868,1270,51,29874,Made,41,MIKE NUGENT,1982-03-02,1,1681,0,84,31.54
2013,Reg,3,2013-09-22,55871,3150,126,29874,Missed,52,MIKE NUGENT,1982-03-02,0,2704,1,85,31.56
2013,Reg,4,2013-09-29,55887,3085,120,29874,Made,43,MIKE NUGENT,1982-03-02,1,1849,0,86,31.58
2013,Reg,4,2013-09-29,55887,1054,43,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,87,31.58
2013,Reg,5,2013-10-06,55902,1489,60,29874,Made,39,MIKE NUGENT,1982-03-02,1,1521,0,88,31.6
2013,Reg,5,2013-10-06,55902,2614,103,29874,Made,50,MIKE NUGENT,1982-03-02,1,2500,1,89,31.6
2013,Reg,6,2013-10-13,55916,3213,119,29874,Missed,34,MIKE NUGENT,1982-03-02,0,1156,0,90,31.62
2013,Reg,6,2013-10-13,55916,5201,190,29874,Made,43,MIKE NUGENT,1982-03-02,1,1849,0,91,31.62
2013,Reg,6,2013-10-13,55916,201,8,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,92,31.62
2013,Reg,7,2013-10-20,55932,2906,117,29874,Made,48,MIKE NUGENT,1982-03-02,1,2304,0,93,31.64
2013,Reg,7,2013-10-20,55932,4268,167,29874,Made,54,MIKE NUGENT,1982-03-02,1,2916,1,94,31.64
2013,Reg,7,2013-10-20,55932,1546,61,29874,Missed,47,MIKE NUGENT,1982-03-02,0,2209,0,95,31.64
2013,Reg,9,2013-10-31,55957,931,40,29874,Made,31,MIKE NUGENT,1982-03-02,1,961,0,96,31.67
2013,Reg,9,2013-10-31,55957,3774,154,29874,Made,54,MIKE NUGENT,1982-03-02,1,2916,1,97,31.67
2013,Reg,10,2013-11-10,55972,1166,48,29874,Missed,42,MIKE NUGENT,1982-03-02,0,1764,0,98,31.69
2013,Reg,10,2013-11-10,55972,2549,103,29874,Made,32,MIKE NUGENT,1982-03-02,1,1024,0,99,31.69
2013,Reg,11,2013-11-17,55987,3951,158,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,100,31.71
2013,Reg,11,2013-11-17,55987,2569,100,29874,Made,41,MIKE NUGENT,1982-03-02,1,1681,0,101,31.71
2013,Reg,13,2013-12-01,56026,2906,122,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,102,31.75
2013,Reg,17,2013-12-29,56079,1505,60,29874,Made,39,MIKE NUGENT,1982-03-02,1,1521,0,103,31.83
2013,Reg,17,2013-12-29,56079,3360,134,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,104,31.83
2013,Post,1,2014-01-05,56160,1874,72,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,105,31.85
2014,Reg,1,2014-09-07,56172,986,37,29874,Made,22,MIKE NUGENT,1982-03-02,1,484,0,106,32.52
2014,Reg,1,2014-09-07,56172,2788,110,29874,Blocked,45,MIKE NUGENT,1982-03-02,0,2025,0,107,32.52
2014,Reg,1,2014-09-07,56172,1417,53,29874,Made,28,MIKE NUGENT,1982-03-02,1,784,0,108,32.52
2014,Reg,1,2014-09-07,56172,1846,71,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,109,32.52
2014,Reg,1,2014-09-07,56172,2031,78,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,110,32.52
2014,Reg,1,2014-09-07,56172,346,13,29874,Made,49,MIKE NUGENT,1982-03-02,1,2401,0,111,32.52
2014,Reg,2,2014-09-14,56189,2092,83,29874,Missed,55,MIKE NUGENT,1982-03-02,0,3025,1,112,32.54
2014,Reg,2,2014-09-14,56189,952,39,29874,Missed,38,MIKE NUGENT,1982-03-02,0,1444,0,113,32.54
2014,Reg,2,2014-09-14,56189,1282,52,29874,Missed,49,MIKE NUGENT,1982-03-02,0,2401,0,114,32.54
2014,Reg,2,2014-09-14,56189,500,22,29874,Made,31,MIKE NUGENT,1982-03-02,1,961,0,115,32.54
2014,Reg,3,2014-09-21,56204,507,22,29874,Made,29,MIKE NUGENT,1982-03-02,1,841,0,116,32.56
2014,Reg,5,2014-10-05,56244,578,25,29874,Missed,52,MIKE NUGENT,1982-03-02,0,2704,1,117,32.59
2014,Reg,5,2014-10-05,56244,1816,70,29874,Made,23,MIKE NUGENT,1982-03-02,1,529,0,118,32.59
2014,Reg,6,2014-10-12,56249,1806,71,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,119,32.61
2014,Reg,6,2014-10-12,56249,5327,206,29874,Missed,36,MIKE NUGENT,1982-03-02,0,1296,0,120,32.61
2014,Reg,6,2014-10-12,56249,3958,155,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,121,32.61
2014,Reg,6,2014-10-12,56249,4698,182,29874,Made,42,MIKE NUGENT,1982-03-02,1,1764,0,122,32.61
2014,Reg,8,2014-10-26,56279,2516,98,29874,Made,32,MIKE NUGENT,1982-03-02,1,1024,0,123,32.65
2014,Reg,8,2014-10-26,56279,3076,122,29874,Made,33,MIKE NUGENT,1982-03-02,1,1089,0,124,32.65
2014,Reg,9,2014-11-02,56292,1508,61,29874,Made,31,MIKE NUGENT,1982-03-02,1,961,0,125,32.67
2014,Reg,10,2014-11-06,56304,716,28,29874,Made,43,MIKE NUGENT,1982-03-02,1,1849,0,126,32.68
2014,Reg,11,2014-11-16,56323,1645,64,29874,Made,22,MIKE NUGENT,1982-03-02,1,484,0,127,32.71
2014,Reg,11,2014-11-16,56323,1953,75,29874,Made,42,MIKE NUGENT,1982-03-02,1,1764,0,128,32.71
2014,Reg,12,2014-11-23,56335,3382,138,29874,Made,31,MIKE NUGENT,1982-03-02,1,961,0,129,32.73
2014,Reg,12,2014-11-23,56335,3986,160,29874,Made,49,MIKE NUGENT,1982-03-02,1,2401,0,130,32.73
2014,Reg,15,2014-12-14,56383,735,31,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,131,32.79
2014,Reg,15,2014-12-14,56383,1323,53,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,132,32.79
2014,Reg,15,2014-12-14,56383,2694,105,29874,Made,34,MIKE NUGENT,1982-03-02,1,1156,0,133,32.79
2014,Reg,16,2014-12-22,56409,3502,143,29874,Made,23,MIKE NUGENT,1982-03-02,1,529,0,134,32.81
2014,Reg,16,2014-12-22,56409,1721,72,29874,Made,49,MIKE NUGENT,1982-03-02,1,2401,0,135,32.81
2014,Reg,16,2014-12-22,56409,1057,44,29874,Made,37,MIKE NUGENT,1982-03-02,1,1369,0,136,32.81
2014,Reg,17,2014-12-28,56419,1058,45,29874,Made,39,MIKE NUGENT,1982-03-02,1,1521,0,137,32.82
2014,Reg,17,2014-12-28,56419,2423,98,29874,Missed,50,MIKE NUGENT,1982-03-02,0,2500,1,138,32.82
2014,Post,1,2015-01-04,56493,2114,84,29874,Made,57,MIKE NUGENT,1982-03-02,1,3249,1,139,32.84
2015,Reg,1,2015-09-13,56514,1231,51,29874,Made,32,MIKE NUGENT,1982-03-02,1,1024,0,140,33.53
2015,Reg,1,2015-09-13,56514,2906,117,29874,Made,35,MIKE NUGENT,1982-03-02,1,1225,0,141,33.53
2015,Reg,2,2015-09-20,56523,977,38,29874,Missed,36,MIKE NUGENT,1982-03-02,0,1296,0,142,33.55
2015,Reg,2,2015-09-20,56523,2633,103,29874,Made,21,MIKE NUGENT,1982-03-02,1,441,0,143,33.55
2015,Reg,4,2015-10-04,56556,1597,62,29874,Missed,44,MIKE NUGENT,1982-03-02,0,1936,0,144,33.59
2015,Reg,5,2015-10-11,56569,3869,155,29874,Made,31,MIKE NUGENT,1982-03-02,1,961,0,145,33.61
2015,Reg,5,2015-10-11,56569,4493,181,29874,Made,42,MIKE NUGENT,1982-03-02,1,1764,0,146,33.61
2015,Reg,6,2015-10-18,56581,3644,129,29874,Made,39,MIKE NUGENT,1982-03-02,1,1521,0,147,33.63
2015,Reg,6,2015-10-18,56581,1692,60,29874,Made,47,MIKE NUGENT,1982-03-02,1,2209,0,148,33.63
2015,Reg,8,2015-11-01,56616,697,28,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,149,33.67
2015,Reg,8,2015-11-01,56616,3032,117,29874,Blocked,42,MIKE NUGENT,1982-03-02,0,1764,0,150,33.67
2015,Reg,8,2015-11-01,56616,4378,161,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,151,33.67
2015,Reg,8,2015-11-01,56616,1049,40,29874,Made,45,MIKE NUGENT,1982-03-02,1,2025,0,152,33.67
2015,Reg,9,2015-11-05,56622,2232,96,29874,Made,28,MIKE NUGENT,1982-03-02,1,784,0,153,33.68
2015,Reg,10,2015-11-16,56648,836,33,29874,Made,42,MIKE NUGENT,1982-03-02,1,1764,0,154,33.71
2015,Reg,10,2015-11-16,56648,1548,63,29874,Made,39,MIKE NUGENT,1982-03-02,1,1521,0,155,33.71
2015,Reg,11,2015-11-22,56659,4406,164,29874,Made,43,MIKE NUGENT,1982-03-02,1,1849,0,156,33.72
2015,Reg,12,2015-11-29,56667,1289,49,29874,Made,21,MIKE NUGENT,1982-03-02,1,441,0,157,33.74
2015,Reg,13,2015-12-06,56682,3276,128,29874,Made,20,MIKE NUGENT,1982-03-02,1,400,0,158,33.76
2015,Reg,13,2015-12-06,56682,1369,56,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,159,33.76
2015,Reg,13,2015-12-06,56682,1699,67,29874,Made,40,MIKE NUGENT,1982-03-02,1,1600,0,160,33.76
2015,Reg,14,2015-12-13,56698,3215,126,29874,Made,27,MIKE NUGENT,1982-03-02,1,729,0,161,33.78
2015,Reg,14,2015-12-13,56698,1175,44,29874,Missed,54,MIKE NUGENT,1982-03-02,0,2916,1,162,33.78
2015,Reg,14,2015-12-13,56698,2380,93,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,163,33.78
2015,Reg,15,2015-12-20,56725,2526,99,29874,Made,22,MIKE NUGENT,1982-03-02,1,484,0,164,33.8
2015,Reg,16,2015-12-28,56742,3224,130,29874,Made,52,MIKE NUGENT,1982-03-02,1,2704,1,165,33.82
2015,Reg,16,2015-12-28,56742,1485,59,29874,Missed,45,MIKE NUGENT,1982-03-02,0,2025,0,166,33.82
2015,Reg,17,2016-01-03,56747,4053,157,29874,Made,52,MIKE NUGENT,1982-03-02,1,2704,1,167,33.84
2015,Post,1,2016-01-09,56825,4082,149,29874,Made,36,MIKE NUGENT,1982-03-02,1,1296,0,168,33.86
2016,Reg,1,2016-09-11,56908,3904,154,29874,Made,47,MIKE NUGENT,1982-03-02,1,2209,0,169,34.53
2016,Reg,1,2016-09-11,56908,929,37,29874,Made,33,MIKE NUGENT,1982-03-02,1,1089,0,170,34.53
2016,Reg,1,2016-09-11,56908,3363,134,29874,Missed,52,MIKE NUGENT,1982-03-02,0,2704,1,171,34.53
2016,Reg,1,2016-09-11,56908,2178,86,29874,Made,21,MIKE NUGENT,1982-03-02,1,441,0,172,34.53
2016,Reg,2,2016-09-18,56924,2425,96,29874,Made,33,MIKE NUGENT,1982-03-02,1,1089,0,173,34.55
2016,Reg,2,2016-09-18,56924,3369,135,29874,Made,21,MIKE NUGENT,1982-03-02,1,441,0,174,34.55
2016,Reg,2,2016-09-18,56924,1046,42,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,175,34.55
2016,Reg,3,2016-09-25,56936,2998,117,29874,Made,34,MIKE NUGENT,1982-03-02,1,1156,0,176,34.57
2016,Reg,4,2016-09-29,56949,1497,64,29874,Made,22,MIKE NUGENT,1982-03-02,1,484,0,177,34.58
2016,Reg,4,2016-09-29,56949,1753,74,29874,Made,43,MIKE NUGENT,1982-03-02,1,1849,0,178,34.58
2016,Reg,4,2016-09-29,56949,2394,100,29874,Made,22,MIKE NUGENT,1982-03-02,1,484,0,179,34.58
2016,Reg,4,2016-09-29,56949,312,13,29874,Made,42,MIKE NUGENT,1982-03-02,1,1764,0,180,34.58
2016,Reg,4,2016-09-29,56949,2827,118,29874,Made,47,MIKE NUGENT,1982-03-02,1,2209,0,181,34.58
2016,Reg,5,2016-10-09,56973,2203,88,29874,Missed,50,MIKE NUGENT,1982-03-02,0,2500,1,182,34.61
2016,Reg,6,2016-10-16,56983,3011,128,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,183,34.63
2016,Reg,7,2016-10-23,56995,736,29,29874,Missed,40,MIKE NUGENT,1982-03-02,0,1600,0,184,34.64
2016,Reg,7,2016-10-23,56995,2689,108,29874,Made,36,MIKE NUGENT,1982-03-02,1,1296,0,185,34.64
2016,Reg,7,2016-10-23,56995,3310,134,29874,Missed,45,MIKE NUGENT,1982-03-02,0,2025,0,186,34.64
2016,Reg,8,2016-10-30,57009,1577,60,29874,Missed,51,MIKE NUGENT,1982-03-02,0,2601,1,187,34.66
2016,Reg,10,2016-11-14,57047,1687,66,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,188,34.7
2016,Reg,10,2016-11-14,57047,2474,99,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,189,34.7
2016,Reg,12,2016-11-27,57066,3771,151,29874,Made,36,MIKE NUGENT,1982-03-02,1,1296,0,190,34.74
2016,Reg,12,2016-11-27,57066,958,41,29874,Made,23,MIKE NUGENT,1982-03-02,1,529,0,191,34.74
2016,Reg,13,2016-12-04,57082,4036,162,29874,Made,38,MIKE NUGENT,1982-03-02,1,1444,0,192,34.76
2016,Reg,13,2016-12-04,57082,344,14,29874,Made,32,MIKE NUGENT,1982-03-02,1,1024,0,193,34.76
2016,Reg,13,2016-12-04,57082,1385,57,29874,Made,33,MIKE NUGENT,1982-03-02,1,1089,0,194,34.76
2016,Reg,13,2016-12-04,57082,2700,110,29874,Made,26,MIKE NUGENT,1982-03-02,1,676,0,195,34.76
2016,Reg,14,2016-12-11,57096,3304,133,29874,Made,44,MIKE NUGENT,1982-03-02,1,1936,0,196,34.78
2016,Reg,14,2016-12-11,57096,1932,79,29874,Missed,36,MIKE NUGENT,1982-03-02,0,1296,0,197,34.78
2017,Reg,8,2017-10-29,57351,2903,116,29874,Made,27,MIKE NUGENT,1982-03-02,1,729,0,198,35.66
2017,Reg,8,2017-10-29,57351,1008,40,29874,Missed,49,MIKE NUGENT,1982-03-02,0,2401,0,199,35.66
2017,Reg,8,2017-10-29,57351,3226,130,29874,Made,37,MIKE NUGENT,1982-03-02,1,1369,0,200,35.66
2017,Reg,8,2017-10-29,57351,2354,93,29874,Made,36,MIKE NUGENT,1982-03-02,1,1296,0,201,35.66
2017,Reg,8,2017-10-29,57351,2501,99,29874,Made,48,MIKE NUGENT,1982-03-02,1,2304,0,202,35.66
2017,Reg,10,2017-11-12,57377,2635,103,29874,Missed,38,MIKE NUGENT,1982-03-02,0,1444,0,203,35.7
2017,Reg,11,2017-11-19,57392,1885,79,29874,Made,47,MIKE NUGENT,1982-03-02,1,2209,0,204,35.72
2017,Reg,11,2017-11-19,57392,130,5,29874,Made,48,MIKE NUGENT,1982-03-02,1,2304,0,205,35.72
2017,Reg,11,2017-11-19,57392,673,28,29874,Made,27,MIKE NUGENT,1982-03-02,1,729,0,206,35.72
2017,Reg,14,2017-12-10,57429,1334,46,29874,Made,34,MIKE NUGENT,1982-03-02,1,1156,0,207,35.78
2017,Reg,14,2017-12-10,57429,1998,71,29874,Made,27,MIKE NUGENT,1982-03-02,1,729,0,208,35.78
2017,Reg,15,2017-12-16,57443,2027,78,29874,Made,41,MIKE NUGENT,1982-03-02,1,1681,0,209,35.79
2017,Reg,17,2017-12-31,57479,3476,140,29874,Made,55,MIKE NUGENT,1982-03-02,1,3025,1,210,35.83
2018,Reg,1,2018-09-10,57582,2144,84,29874,Made,48,MIKE NUGENT,1982-03-02,1,2304,0,211,36.53
2018,Reg,1,2018-09-10,57582,1110,43,29874,Made,24,MIKE NUGENT,1982-03-02,1,576,0,212,36.53
2018,Reg,2,2018-09-16,57595,280,11,29874,Made,26,MIKE NUGENT,1982-03-02,1,676,0,213,36.54
2018,Reg,2,2018-09-16,57595,1047,42,29874,Made,46,MIKE NUGENT,1982-03-02,1,2116,0,214,36.54
2018,Reg,3,2018-09-23,57606,1591,63,29874,Made,25,MIKE NUGENT,1982-03-02,1,625,0,215,36.56
2018,Reg,3,2018-09-23,57606,3794,151,29874,Made,52,MIKE NUGENT,1982-03-02,1,2704,1,216,36.56
2010,Reg,10,2010-11-14,54854,2387,87,30030,Made,25,DAVE RAYNER,1982-10-26,1,625,0,1,28.05
2010,Reg,10,2010-11-14,54854,3591,132,30030,Missed,49,DAVE RAYNER,1982-10-26,0,2401,0,2,28.05
2010,Reg,10,2010-11-14,54854,4030,148,30030,Made,45,DAVE RAYNER,1982-10-26,1,2025,0,3,28.05
2010,Reg,11,2010-11-21,54963,963,37,30030,Made,47,DAVE RAYNER,1982-10-26,1,2209,0,4,28.07
2010,Reg,12,2010-11-25,54976,2734,116,30030,Missed,46,DAVE RAYNER,1982-10-26,0,2116,0,5,28.08
2010,Reg,12,2010-11-25,54976,1887,78,30030,Made,44,DAVE RAYNER,1982-10-26,1,1936,0,6,28.08
2010,Reg,13,2010-12-05,54994,2131,89,30030,Made,25,DAVE RAYNER,1982-10-26,1,625,0,7,28.11
2010,Reg,13,2010-12-05,54994,1284,53,30030,Made,50,DAVE RAYNER,1982-10-26,1,2500,1,8,28.11
2010,Reg,14,2010-12-12,55014,2777,113,30030,Missed,48,DAVE RAYNER,1982-10-26,0,2304,0,9,28.13
2010,Reg,15,2010-12-19,55033,3891,159,30030,Made,28,DAVE RAYNER,1982-10-26,1,784,0,10,28.15
2010,Reg,15,2010-12-19,55033,4154,169,30030,Made,34,DAVE RAYNER,1982-10-26,1,1156,0,11,28.15
2010,Reg,15,2010-12-19,55033,1645,71,30030,Made,41,DAVE RAYNER,1982-10-26,1,1681,0,12,28.15
2010,Reg,16,2010-12-26,55047,3853,157,30030,Made,47,DAVE RAYNER,1982-10-26,1,2209,0,13,28.17
2010,Reg,16,2010-12-26,55047,272,11,30030,Made,39,DAVE RAYNER,1982-10-26,1,1521,0,14,28.17
2010,Reg,17,2011-01-02,55059,1316,53,30030,Made,55,DAVE RAYNER,1982-10-26,1,3025,1,15,28.19
2010,Reg,17,2011-01-02,55059,2188,89,30030,Made,37,DAVE RAYNER,1982-10-26,1,1369,0,16,28.19
2011,Reg,10,2011-11-13,55300,965,38,30030,Missed,52,DAVE RAYNER,1982-10-26,0,2704,1,17,29.05
2011,Reg,11,2011-11-20,55316,242,10,30030,Made,30,DAVE RAYNER,1982-10-26,1,900,0,18,29.07
2011,Reg,11,2011-11-20,55316,2193,84,30030,Made,56,DAVE RAYNER,1982-10-26,1,3136,1,19,29.07
2011,Reg,12,2011-11-27,55331,3247,133,30030,Made,53,DAVE RAYNER,1982-10-26,1,2809,1,20,29.09
2011,Reg,13,2011-12-04,55341,1560,58,30030,Made,27,DAVE RAYNER,1982-10-26,1,729,0,21,29.11
2011,Reg,14,2011-12-11,55369,1414,61,30030,Missed,53,DAVE RAYNER,1982-10-26,0,2809,1,22,29.13
2011,Reg,14,2011-12-11,55369,2048,87,30030,Made,37,DAVE RAYNER,1982-10-26,1,1369,0,23,29.13
2011,Reg,15,2011-12-18,55374,4798,174,30030,Made,34,DAVE RAYNER,1982-10-26,1,1156,0,24,29.14
2011,Reg,15,2011-12-18,55374,2511,91,30030,Missed,26,DAVE RAYNER,1982-10-26,0,676,0,25,29.14
2011,Reg,16,2011-12-24,55390,2616,97,30030,Made,25,DAVE RAYNER,1982-10-26,1,625,0,26,29.16
2011,Reg,16,2011-12-24,55390,2940,109,30030,Made,25,DAVE RAYNER,1982-10-26,1,625,0,27,29.16
2011,Reg,16,2011-12-24,55390,3310,121,30030,Made,29,DAVE RAYNER,1982-10-26,1,841,0,28,29.16
2011,Reg,16,2011-12-24,55390,624,24,30030,Missed,45,DAVE RAYNER,1982-10-26,0,2025,0,29,29.16
2011,Reg,16,2011-12-24,55390,914,35,30030,Missed,31,DAVE RAYNER,1982-10-26,0,961,0,30,29.16
2011,Reg,16,2011-12-24,55390,1486,57,30030,Made,28,DAVE RAYNER,1982-10-26,1,784,0,31,29.16
2010,Reg,12,2010-11-28,54981,2145,76,30120,Made,46,SHAUN SUISHAM,1981-12-29,1,2116,0,1,28.91
2010,Reg,12,2010-11-28,54981,3776,137,30120,Made,48,SHAUN SUISHAM,1981-12-29,1,2304,0,2,28.91
2010,Reg,12,2010-11-28,54981,1003,37,30120,Made,45,SHAUN SUISHAM,1981-12-29,1,2025,0,3,28.91
2010,Reg,12,2010-11-28,54981,5367,190,30120,Made,41,SHAUN SUISHAM,1981-12-29,1,1681,0,4,28.91
2010,Reg,13,2010-12-05,55006,2882,119,30120,Made,19,SHAUN SUISHAM,1981-12-29,1,361,0,5,28.93
2010,Reg,13,2010-12-05,55006,2077,85,30120,Made,45,SHAUN SUISHAM,1981-12-29,1,2025,0,6,28.93
2010,Reg,14,2010-12-12,55011,3314,131,30120,Made,41,SHAUN SUISHAM,1981-12-29,1,1681,0,7,28.95
2010,Reg,14,2010-12-12,55011,2213,88,30120,Made,35,SHAUN SUISHAM,1981-12-29,1,1225,0,8,28.95
2010,Reg,14,2010-12-12,55011,1855,74,30120,Made,23,SHAUN SUISHAM,1981-12-29,1,529,0,9,28.95
2010,Reg,15,2010-12-19,55037,1847,73,30120,Made,42,SHAUN SUISHAM,1981-12-29,1,1764,0,10,28.97
2010,Reg,16,2010-12-23,55040,565,23,30120,Made,26,SHAUN SUISHAM,1981-12-29,1,676,0,11,28.98
2010,Reg,16,2010-12-23,55040,2094,79,30120,Made,29,SHAUN SUISHAM,1981-12-29,1,841,0,12,28.98
2010,Reg,16,2010-12-23,55040,2256,85,30120,Missed,41,SHAUN SUISHAM,1981-12-29,0,1681,0,13,28.98
2010,Reg,17,2011-01-02,55058,3020,122,30120,Made,24,SHAUN SUISHAM,1981-12-29,1,576,0,14,29.01
2010,Reg,17,2011-01-02,55058,1838,75,30120,Made,41,SHAUN SUISHAM,1981-12-29,1,1681,0,15,29.01
2010,Post,2,2011-01-15,55156,3068,120,30120,Made,35,SHAUN SUISHAM,1981-12-29,1,1225,0,16,29.05
2010,Post,2,2011-01-15,55156,1960,75,30120,Missed,43,SHAUN SUISHAM,1981-12-29,0,1849,0,17,29.05
2010,Post,3,2011-01-23,55161,1403,53,30120,Made,20,SHAUN SUISHAM,1981-12-29,1,400,0,18,29.07
2010,Post,4,2011-02-06,55162,2536,101,30120,Missed,52,SHAUN SUISHAM,1981-12-29,0,2704,1,19,29.11
2010,Post,4,2011-02-06,55162,1128,45,30120,Made,33,SHAUN SUISHAM,1981-12-29,1,1089,0,20,29.11
2011,Reg,2,2011-09-18,55187,1626,62,30120,Made,20,SHAUN SUISHAM,1981-12-29,1,400,0,21,29.72
2011,Reg,2,2011-09-18,55187,2785,109,30120,Missed,41,SHAUN SUISHAM,1981-12-29,0,1681,0,22,29.72
2011,Reg,3,2011-09-25,55210,4011,164,30120,Made,38,SHAUN SUISHAM,1981-12-29,1,1444,0,23,29.74
2011,Reg,3,2011-09-25,55210,197,8,30120,Made,48,SHAUN SUISHAM,1981-12-29,1,2304,0,24,29.74
2011,Reg,3,2011-09-25,55210,2453,102,30120,Missed,36,SHAUN SUISHAM,1981-12-29,0,1296,0,25,29.74
2011,Reg,3,2011-09-25,55210,2849,118,30120,Made,44,SHAUN SUISHAM,1981-12-29,1,1936,0,26,29.74
2011,Reg,4,2011-10-02,55216,1838,71,30120,Blocked,30,SHAUN SUISHAM,1981-12-29,0,900,0,27,29.76
2011,Reg,4,2011-10-02,55216,2607,102,30120,Made,26,SHAUN SUISHAM,1981-12-29,1,676,0,28,29.76
2011,Reg,5,2011-10-09,55235,3164,124,30120,Made,19,SHAUN SUISHAM,1981-12-29,1,361,0,29,29.78
2011,Reg,6,2011-10-16,55246,1656,69,30120,Missed,46,SHAUN SUISHAM,1981-12-29,0,2116,0,30,29.8
2011,Reg,6,2011-10-16,55246,1108,47,30120,Made,21,SHAUN SUISHAM,1981-12-29,1,441,0,31,29.8
2011,Reg,7,2011-10-23,55261,3476,127,30120,Made,42,SHAUN SUISHAM,1981-12-29,1,1764,0,32,29.82
2011,Reg,7,2011-10-23,55261,3819,140,30120,Made,39,SHAUN SUISHAM,1981-12-29,1,1521,0,33,29.82
2011,Reg,7,2011-10-23,55261,2252,83,30120,Made,41,SHAUN SUISHAM,1981-12-29,1,1681,0,34,29.82
2011,Reg,8,2011-10-30,55275,2609,104,30120,Made,21,SHAUN SUISHAM,1981-12-29,1,441,0,35,29.83
2011,Reg,8,2011-10-30,55275,831,34,30120,Made,33,SHAUN SUISHAM,1981-12-29,1,1089,0,36,29.83
2011,Reg,8,2011-10-30,55275,3182,126,30120,Made,23,SHAUN SUISHAM,1981-12-29,1,529,0,37,29.83
2011,Reg,8,2011-10-30,55275,3526,140,30120,Missed,44,SHAUN SUISHAM,1981-12-29,0,1936,0,38,29.83
2011,Reg,9,2011-11-06,55292,955,38,30120,Made,36,SHAUN SUISHAM,1981-12-29,1,1296,0,39,29.85
2011,Reg,9,2011-11-06,55292,1829,71,30120,Made,30,SHAUN SUISHAM,1981-12-29,1,900,0,40,29.85
2011,Reg,10,2011-11-13,55298,1877,77,30120,Made,39,SHAUN SUISHAM,1981-12-29,1,1521,0,41,29.87
2011,Reg,12,2011-11-27,55338,1053,42,30120,Made,21,SHAUN SUISHAM,1981-12-29,1,441,0,42,29.91
2011,Reg,12,2011-11-27,55338,2071,81,30120,Made,49,SHAUN SUISHAM,1981-12-29,1,2401,0,43,29.91
2011,Reg,13,2011-12-04,55347,3064,126,30120,Missed,50,SHAUN SUISHAM,1981-12-29,0,2500,1,44,29.93
2011,Reg,15,2011-12-19,55387,2722,104,30120,Made,51,SHAUN SUISHAM,1981-12-29,1,2601,1,45,29.97
2011,Reg,15,2011-12-19,55387,3163,120,30120,Missed,48,SHAUN SUISHAM,1981-12-29,0,2304,0,46,29.97
2011,Reg,16,2011-12-24,55396,2142,86,30120,Made,49,SHAUN SUISHAM,1981-12-29,1,2401,0,47,29.98
2011,Reg,16,2011-12-24,55396,518,21,30120,Made,21,SHAUN SUISHAM,1981-12-29,1,441,0,48,29.98
2011,Reg,17,2012-01-01,55406,1041,46,30120,Missed,45,SHAUN SUISHAM,1981-12-29,0,2025,0,49,30.01
2011,Reg,17,2012-01-01,55406,1965,81,30120,Made,19,SHAUN SUISHAM,1981-12-29,1,361,0,50,30.01
2011,Reg,17,2012-01-01,55406,2285,95,30120,Made,29,SHAUN SUISHAM,1981-12-29,1,841,0,51,30.01
2011,Post,1,2012-01-08,55493,240,10,30120,Made,45,SHAUN SUISHAM,1981-12-29,1,2025,0,52,30.03
2011,Post,1,2012-01-08,55493,818,36,30120,Made,38,SHAUN SUISHAM,1981-12-29,1,1444,0,53,30.03
2011,Post,1,2012-01-08,55493,3258,134,30120,Made,37,SHAUN SUISHAM,1981-12-29,1,1369,0,54,30.03
2012,Reg,1,2012-09-09,55517,2417,99,30120,Made,35,SHAUN SUISHAM,1981-12-29,1,1225,0,55,30.7
